Date/Time,OAT,OCCU,Solar,Lux,IAT,C38130:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ZoneCO2,DAT,VAV_SYSTEM SUPPLY FAN OUTLET:System Node Pressure [Pa](TimeStep),SupplyFlow,SupplyCO2
 06/23  05:45:00,14.573375,0,300251.891,655.4069306,20.83718942,299.8562178,420.0003446,12.80007552,100027.0986,1.51E-02,420.0003304
 06/23  05:50:00,14.71504167,0,312716.6222,680.9957935,20.99202697,303.4305666,420.0003154,12.80007352,100027.4048,1.51E-02,420.0003024
 06/23  05:55:00,14.85670833,0,325126.3697,697.9093545,21.1489813,307.0684534,420.0002887,12.8000718,100027.7109,1.51E-02,420.0002768
 06/23  06:00:00,14.998375,0,337280.1313,704.7818788,21.30791052,310.6407618,420.0002643,12.80007022,100028.0171,1.51E-02,420.0002534
 06/23  06:05:00,15.18170833,0,355586.1229,789.3240047,21.47378738,315.7578815,420.0002419,12.80006316,100028.7315,1.51E-02,420.0002319
 06/23  06:10:00,15.36504167,0,368220.5432,834.7684805,21.64504987,319.1731467,420.0002214,12.80006036,100029.4458,1.51E-02,420.0002123
 06/23  06:15:00,15.548375,0,380636.4216,878.002508,21.81820621,322.0218567,420.0002027,12.80005943,100030.1602,1.51E-02,420.0001943
 06/23  06:20:00,15.73170833,0,392824.3032,916.3815991,21.99139541,324.9034735,420.0001855,12.80005622,100030.8746,1.51E-02,420.0001779
 06/23  06:25:00,15.91504167,0,404773.353,952.5345174,22.16433786,327.8846811,420.0001698,12.80005184,100031.589,1.51E-02,420.0001628
 06/23  06:30:00,16.098375,0,416471.8423,986.1093839,22.3372175,330.8738447,420.0001554,12.8000479,100032.3034,1.51E-02,420.000149
 06/23  06:35:00,16.28170833,0,422066.1829,1004.248558,22.50554138,331.8363082,420.0001423,12.80004438,100033.0178,1.51E-02,420.0001364
 06/23  06:40:00,16.46504167,0,427413.0107,1019.124265,22.66705726,332.8045429,420.0001303,12.80004047,100033.7321,1.51E-02,420.0001249
 06/23  06:45:00,16.648375,0,432510.0266,1030.559345,22.82242783,334.0575084,420.0001192,12.80003659,100034.4465,1.51E-02,420.0001143
 06/23  06:50:00,16.83170833,0,437354.2601,1038.384864,22.97309733,335.3829168,420.0001091,12.80003315,100035.1609,1.51E-02,420.0001046
 06/23  06:55:00,17.01504167,0,441942.1927,1042.439916,23.11993542,336.5969292,420.0000999,12.80003021,100035.8753,1.51E-02,420.0000958
 06/23  07:00:00,17.198375,0,446269.8226,1042.571428,23.26310825,337.6277722,420.0000915,12.80002765,100036.5897,1.51E-02,420.0000877
 06/23  07:05:00,17.34004167,0,450332.6828,1060.436005,23.40113397,338.6797583,420.0000837,12.80004223,100036.8958,1.51E-02,420.0000803
 06/23  07:10:00,17.48170833,0,454125.8231,1076.46219,23.5337538,339.8166237,420.0000766,12.80004548,100037.202,1.51E-02,420.0000735
 06/23  07:15:00,17.623375,0,457643.763,1090.572912,23.66150927,340.9469611,420.0000702,12.80005172,100037.5082,1.51E-02,420.0000673
 06/23  07:20:00,17.76504167,0,460880.4238,1102.694746,23.78491498,341.9649404,420.0000642,12.80005831,100037.8143,1.51E-02,420.0000616
 06/23  07:25:00,17.90670833,0,463829.0448,1112.757822,23.90418989,342.8259547,420.0000588,12.8000641,100038.1205,1.51E-02,420.0000564
 06/23  07:30:00,18.048375,0,466482.0906,1120.695733,23.99790332,346.5191627,420.0000538,12.66564272,100038.4267,1.60E-02,420.0000516
 06/23  07:35:00,18.19004167,0,466263.8613,1121.809815,24.00098008,361.5657209,420.0000492,12.43580624,100038.7328,1.90E-02,420.0000472
 06/23  07:40:00,18.33170833,0,465779.222,1120.696974,24.00107605,379.0744944,420.000045,12.75375252,100039.039,1.96E-02,420.0000432
 06/23  07:45:00,18.473375,0,465021.7194,1117.347236,24.00101026,395.366197,420.0000412,12.67765975,100039.3452,2.12E-02,420.0000395
 06/23  07:50:00,18.61504167,0,463983.9451,1111.753021,24.00094101,410.7632029,420.0000377,12.71048322,100039.6513,2.25E-02,420.0000361
 06/23  07:55:00,18.75670833,0,462657.5014,1103.909031,24.00087452,425.3942956,420.0000344,12.72617538,100039.9575,2.38E-02,420.000033
 06/23  08:00:00,18.898375,0,461032.9928,1093.812134,24.00081069,439.308014,420.0000315,12.73695143,100040.2636,2.50E-02,420.0000302
 06/23  08:05:00,19.04004167,0,459100.0447,1093.505969,24.00075121,452.4313279,420.0000287,12.74581602,100039.8554,2.61E-02,420.0000276
 06/23  08:10:00,19.18170833,0,456847.3539,1091.609805,24.00069518,464.8613872,420.0000262,12.75296482,100039.4472,2.72E-02,420.0000252
 06/23  08:15:00,19.323375,0,454262.7727,1088.12272,24.00064261,476.5811221,420.000024,12.75903742,100039.039,2.82E-02,420.000023
 06/23  08:20:00,19.46504167,0,451333.4281,1083.045059,24.00059359,487.572234,420.0000219,12.7642643,100038.6308,2.92E-02,420.000021
 06/23  08:25:00,19.60670833,0,448045.8803,1076.378401,24.0005484,497.7625187,420.00002,12.7689136,100038.2225,3.02E-02,420.0000192
 06/23  08:30:00,19.748375,0,444386.3176,1068.125515,24.00053424,507.1916293,420.0000182,12.78386024,100037.8143,3.07E-02,420.0000175
 06/23  08:35:00,19.89004167,0,438193.9385,1054.950679,24.00049756,514.8973012,420.0000167,12.77732824,100037.4061,3.15E-02,420.000016
 06/23  08:40:00,20.03170833,0,431679.9547,1040.238836,24.00046219,521.5070735,420.0000152,12.78022463,100036.9979,3.22E-02,420.0000146
 06/23  08:45:00,20.173375,0,424840.8956,1024.037792,24.00043128,527.0932811,420.0000139,12.78328162,100036.5897,3.29E-02,420.0000133
 06/23  08:50:00,20.31504167,0,417674.173,1006.395037,24.00040507,531.6510644,420.0000127,12.78605006,100036.1815,3.34E-02,420.0000122
 06/23  08:55:00,20.45670833,0,410178.4094,987.3577598,24.00038331,535.1618637,420.0000115,12.78855629,100035.7732,3.39E-02,420.0000111
 06/23  09:00:00,20.598375,0,402353.7693,966.9728602,24.00036545,537.6467553,420.0000105,12.79078782,100035.365,3.43E-02,420.0000101
 06/23  09:05:00,20.823375,1,394202.2839,950.0807463,24.00032862,548.8716472,429.792319,12.71460167,100035.263,3.89E-02,420.0000092
 06/23  09:10:00,21.048375,1,385728.1659,932.0425808,24.00035975,556.3439783,444.3744687,12.78345287,100035.1609,4.00E-02,428.5930964
 06/23  09:15:00,21.273375,1,376938.1056,912.8979078,24.00044496,560.0125151,459.2526772,12.79155737,100035.0589,4.06E-02,441.3894337
 06/23  09:20:00,21.498375,1,367841.5421,892.6860243,24.0005347,561.8086333,472.7508625,12.79399444,100034.9568,4.11E-02,454.4455727
 06/23  09:25:00,21.723375,1,358450.9025,871.4459781,24.00061102,562.1318523,484.7338388,12.79557419,100034.8547,4.14E-02,466.290694
 06/23  09:30:00,21.948375,1,348781.8025,849.2165656,24.00067131,561.1607184,495.4723238,12.79682555,100034.7527,4.17E-02,476.8061674
 06/23  09:35:00,22.173375,1,339013.4729,826.07757,24.00071805,558.9626862,505.2038802,12.80201356,100034.6506,4.15E-02,486.2295569
 06/23  09:40:00,22.398375,1,328979.578,802.0052921,24.00075553,555.5928767,514.0734304,12.79917598,100034.5486,4.15E-02,494.7693319
 06/23  09:45:00,22.623375,1,318704.111,777.0304737,24.00078338,551.1314197,522.1716682,12.79993787,100034.4465,4.15E-02,502.5526669
 06/23  09:50:00,22.848375,1,308214.8501,751.1839496,24.00080421,545.683558,529.5698941,12.80078389,100034.3445,4.14E-02,509.6591488
 06/23  09:55:00,23.073375,1,297543.3211,724.4966434,24.0008194,539.3462023,536.3333031,12.79756793,100034.2424,4.16E-02,516.1513461
 06/23  10:00:00,23.298375,1,286724.6894,696.9995641,24.00082867,532.2262663,542.5222692,12.80216554,100034.1404,4.14E-02,522.0864699
 06/23  10:05:00,23.20670833,1,275797.5803,676.7524556,24.00082478,523.5679764,548.2134967,12.80916848,100033.528,4.06E-02,527.5175002
 06/23  10:10:00,23.11504167,1,264803.8242,655.8968776,24.00082296,514.4616424,553.4690043,12.8108085,100032.9157,3.98E-02,532.5117479
 06/23  10:15:00,23.023375,1,253788.1282,634.4572491,24.0008247,505.0919556,558.3353188,12.8121343,100032.3034,3.90E-02,537.1236363
 06/23  10:20:00,22.93170833,1,242797.6745,612.4580495,24.0008301,495.6953794,562.8494102,12.81327195,100031.691,3.81E-02,541.3939946
 06/23  10:25:00,22.84004167,1,231881.6488,589.9238132,24.00083854,486.3637504,567.0430694,12.8143302,100031.0787,3.73E-02,545.3552648
 06/23  10:30:00,22.748375,1,221090.7044,566.8791228,24.00084995,477.2854002,570.9442694,12.81515372,100030.4664,3.64E-02,549.0353448
 06/23  10:35:00,22.65670833,1,210157.2437,542.394486,24.0008603,468.3295739,574.578763,12.81554067,100029.8541,3.56E-02,552.4587818
 06/23  10:40:00,22.56504167,1,199419.5968,517.4078056,24.0008698,458.9731725,577.9721665,12.81773392,100029.2417,3.48E-02,555.6481748
 06/23  10:45:00,22.473375,1,188932.8547,491.9389561,24.0008806,449.6978953,581.1474349,12.81920004,100028.6294,3.39E-02,558.626003
 06/23  10:50:00,22.38170833,1,178751.5879,466.0082021,24.00089677,440.7129509,584.1238864,12.82018003,100028.0171,3.31E-02,561.4124101
 06/23  10:55:00,22.29004167,1,168929.0659,439.6361971,24.00096276,432.0870061,586.9179107,12.82117176,100027.4048,3.23E-02,564.0243485
 06/23  11:00:00,22.198375,1,159516.4514,412.8439803,24.00102721,423.9144426,589.5433506,12.82182158,100026.7924,3.15E-02,566.4762008
 06/23  11:05:00,22.29004167,1,150561.9836,402.4298971,24.00106793,416.5332621,592.0011558,12.81435073,100026.1801,3.11E-02,568.7801145
 06/23  11:10:00,22.38170833,1,142110.1663,391.8247814,24.00107358,409.3359817,594.2982738,12.80310172,100025.5678,3.10E-02,570.936923
 06/23  11:15:00,22.473375,1,134200.9749,381.0359985,24.00109455,402.4878407,596.4418969,12.81146746,100024.9554,3.06E-02,572.952723
 06/23  11:20:00,22.56504167,1,126869.1001,370.071042,24.00111725,396.4152938,598.4408157,12.81095937,100024.3431,3.03E-02,574.8338259
 06/23  11:25:00,22.65670833,1,120143.2434,358.9375276,24.00113828,390.8005545,600.3042294,12.81021169,100023.7308,3.00E-02,576.5879458
 06/23  11:30:00,22.748375,1,114045.4824,347.6431863,24.00115785,385.4639798,602.041696,12.80874689,100023.1185,2.98E-02,578.2231553
 06/23  11:35:00,22.84004167,1,109362.8058,337.7761946,24.00117538,380.6440989,603.6610569,12.80772334,100022.5061,2.95E-02,579.747842
 06/23  11:40:00,22.93170833,1,105335.3516,327.8444256,24.00119236,375.8993197,605.1707241,12.80760474,100021.8938,2.93E-02,581.1688868
 06/23  11:45:00,23.023375,1,101926.0973,317.8643956,24.00120973,371.0590353,606.5801554,12.80794702,100021.2815,2.91E-02,582.4936716
 06/23  11:50:00,23.11504167,1,99091.78656,307.8515864,24.00122789,366.0463567,607.8992357,12.8085243,100020.6691,2.88E-02,583.730496
 06/23  11:55:00,23.20670833,1,96783.76205,297.3989517,24.00124655,360.936015,609.1371332,12.80896744,100020.0568,2.86E-02,584.8880343
 06/23  12:00:00,23.298375,1,95516.81525,286.4962482,24.00126422,356.1193797,610.300329,12.80845433,100019.4445,2.84E-02,585.9743319
 06/23  12:05:00,23.49004167,0.5,100287.3782,292.0747878,24.00131059,353.2204186,606.4263243,12.8608901,100018.4239,2.68E-02,586.9950761
 06/23  12:10:00,23.68170833,0.5,101244.5568,290.8343204,24.00131343,350.6315714,599.9228954,12.80312488,100017.4034,2.68E-02,583.595504
 06/23  12:15:00,23.873375,0.5,102196.7569,289.4104913,24.00129445,348.5486229,593.0692326,12.79647092,100016.3828,2.69E-02,577.8885217
 06/23  12:20:00,24.06504167,0.5,103145.9185,287.8100166,24.00126165,346.9536899,586.7777884,12.79452612,100015.3623,2.70E-02,571.8741971
 06/23  12:25:00,24.25670833,0.5,104093.7216,286.0393272,24.00122439,345.800085,581.1665683,12.79323071,100014.3417,2.72E-02,566.3532387
 06/23  12:30:00,24.448375,0.5,105041.5742,284.1045944,24.00118477,345.0449659,576.1202931,12.79214745,100013.3212,2.73E-02,561.4292003
 06/23  12:35:00,24.64004167,0.5,104134.3329,278.6944589,24.00114554,343.9845636,571.5278294,12.79298238,100012.3007,2.75E-02,557.0009204
 06/23  12:40:00,24.83170833,0.5,103204.5246,273.3409756,24.00110599,342.8921189,567.3228798,12.7932409,100011.2801,2.77E-02,552.9708758
 06/23  12:45:00,25.023375,0.5,102248.8026,268.0408742,24.00106536,341.8654321,563.4667033,12.79319412,100010.2596,2.79E-02,549.2808881
 06/23  12:50:00,25.21504167,0.5,101263.8306,262.7909045,24.00102339,340.9179756,559.9307147,12.79309114,100009.239,2.81E-02,545.8969607
 06/23  12:55:00,25.40670833,0.5,100246.3168,257.5878423,24.00098015,340.0161489,556.6891096,12.79308033,100008.2185,2.82E-02,542.7940092
 06/23  13:00:00,25.598375,0.5,96103.0854,247.9031619,24.00094041,338.0260423,553.7201513,12.79585774,100007.1979,2.83E-02,539.9493894
 06/23  13:05:00,25.69004167,1,95150.89724,245.0271402,24.00079534,337.0421039,555.9611499,12.74412909,100006.9938,3.00E-02,537.3440265
 06/23  13:10:00,25.78170833,1,94161.27414,241.6987221,24.00075495,336.0660956,560.9510898,12.79484439,100006.7897,3.01E-02,539.3105797
 06/23  13:15:00,25.873375,1,93130.09787,238.2838603,24.00074293,334.9070353,566.3959088,12.79909149,100006.5856,3.02E-02,543.6894234
 06/23  13:20:00,25.96504167,1,92053.45912,234.860067,24.00073869,333.705569,571.384985,12.79956578,100006.3815,3.02E-02,548.4674392
 06/23  13:25:00,26.05670833,1,90927.66086,231.4252042,24.00073595,332.488513,575.7986525,12.79961583,100006.1774,3.03E-02,552.8455249
 06/23  13:30:00,26.148375,1,89749.21715,227.9770864,24.00073313,331.2622832,579.7441708,12.79962231,100005.9733,3.03E-02,556.7186698
 06/23  13:35:00,26.24004167,1,89587.94135,225.4609803,24.00072836,330.4204629,583.3222911,12.79878487,100005.7692,3.03E-02,560.1809976
 06/23  13:40:00,26.33170833,1,89429.38222,222.9136942,24.00072247,329.7824205,586.5894925,12.79827069,100005.565,3.04E-02,563.3209211
 06/23  13:45:00,26.423375,1,89272.96227,220.3359824,24.0007161,329.2781771,589.576077,12.79793219,100005.3609,3.05E-02,566.1880026
 06/23  13:50:00,26.51504167,1,89118.15504,217.7286592,24.00070941,328.8974292,592.3033445,12.79763298,100005.1568,3.06E-02,568.8088331
 06/23  13:55:00,26.60670833,1,88964.48362,215.0926003,24.00070245,328.6346931,594.7907071,12.79735245,100004.9527,3.07E-02,571.202104
 06/23  14:00:00,26.698375,1,88811.51856,212.4287423,24.00069522,328.4845048,597.0570137,12.79708911,100004.7486,3.08E-02,573.3848501
 06/23  14:05:00,26.60670833,1,88658.87515,210.6179906,24.000712,327.8204397,599.1330927,12.8048508,100004.1363,3.06E-02,575.373612
 06/23  14:10:00,26.51504167,1,88506.21048,208.7832198,24.0007318,327.2605446,601.043366,12.80531765,100003.5239,3.05E-02,577.1954427
 06/23  14:15:00,26.423375,1,88353.22014,206.9254568,24.0007525,326.7441788,602.8047133,12.80538621,100002.9116,3.03E-02,578.8717731
 06/23  14:20:00,26.33170833,1,88199.63492,205.045779,24.00077385,326.2485038,604.4299875,12.80545741,100002.2993,3.02E-02,580.4174159
 06/23  14:25:00,26.24004167,1,88045.2173,203.1453085,24.00079574,325.7583504,605.9304248,12.8055656,100001.687,3.00E-02,581.8436498
 06/23  14:30:00,26.148375,1,87889.75805,201.2252052,24.00081807,325.2651958,607.3164849,12.80569902,100001.0746,2.99E-02,583.1603351
 06/23  14:35:00,26.05670833,1,87943.93585,198.6467904,24.0008404,324.838676,608.5976255,12.80568223,100000.4623,2.97E-02,584.3766505
 06/23  14:40:00,25.96504167,1,88021.71052,197.1620055,24.00086298,324.4518208,609.7824757,12.80580404,99999.84998,2.96E-02,585.5008954
 06/23  14:45:00,25.873375,1,87905.51025,194.7678282,24.00088565,324.0189793,610.8793613,12.80595858,99999.23765,2.94E-02,586.5406421
 06/23  14:50:00,25.78170833,1,87803.65929,192.3984514,24.00090845,323.572188,611.896007,12.80613354,99998.62532,2.93E-02,587.5031968
 06/23  14:55:00,25.69004167,1,87716.12354,190.0563197,24.00093116,323.1260075,612.8395849,12.80523435,99998.013,2.91E-02,588.3953384
 06/23  15:00:00,25.598375,1,87642.77781,187.7441347,24.00095386,322.6843089,613.7163256,12.80529626,99997.40067,2.90E-02,589.2233605
 06/23  15:05:00,25.598375,1,87583.39873,186.0526268,24.00096713,322.550798,614.5250833,12.80076505,99996.78834,2.90E-02,589.9927305
 06/23  15:10:00,25.598375,1,87537.65693,184.399338,24.00097811,322.4340705,615.2668352,12.80035622,99996.17601,2.90E-02,590.7024432
 06/23  15:15:00,25.598375,1,87505.10839,182.7838701,24.00098738,322.3426374,615.945462,12.80025569,99995.56368,2.89E-02,591.353356
 06/23  15:20:00,25.598375,1,88062.8375,176.0342399,24.00099429,322.4717793,616.565118,12.7997263,99994.95135,2.90E-02,591.9488743
 06/23  15:25:00,25.598375,1,87976.41945,174.6706705,24.00100009,322.5400572,617.1306328,12.79982573,99994.33903,2.90E-02,592.4926437
 06/23  15:30:00,25.598375,1,87899.27621,173.3526493,24.00100513,322.5763702,617.6468971,12.7999079,99993.7267,2.90E-02,592.9889024
 06/23  15:35:00,25.598375,1,86346.75332,169.979175,24.00101135,322.1426376,618.120459,12.80102362,99993.11437,2.89E-02,593.441942
 06/23  15:40:00,25.598375,1,84783.89882,166.5941834,24.00101842,321.4139371,618.5578386,12.80181624,99992.50204,2.89E-02,593.8575088
 06/23  15:45:00,25.598375,1,83211.01096,163.1988788,24.00102567,320.5150695,618.9643431,12.80229458,99991.88971,2.88E-02,594.2413245
 06/23  15:50:00,25.598375,1,81628.39229,159.7944215,24.00103294,319.4623148,619.3442198,12.80271422,99991.27739,2.88E-02,594.5980462
 06/23  15:55:00,25.598375,1,80036.34864,156.3819291,24.00104024,318.2604835,619.7010741,12.80312402,99990.66506,2.87E-02,594.931401
 06/23  16:00:00,25.598375,1,78435.18814,152.9624774,24.00104772,316.8818702,620.0382685,12.80360824,99990.05273,2.86E-02,595.2445529
 06/23  16:05:00,25.64004167,1,76825.22037,150.0523114,24.00104776,315.5384556,620.3559908,12.80176665,99989.33835,2.85E-02,595.5404526
 06/23  16:10:00,25.68170833,1,75206.75561,147.1149004,24.0010479,314.1096173,620.6548795,12.80183632,99988.62396,2.85E-02,595.8192648
 06/23  16:15:00,25.723375,1,73580.10408,144.1510835,24.00104932,312.6093659,620.9365133,12.8020216,99987.90958,2.84E-02,596.0815499
 06/23  16:20:00,25.76504167,1,71945.57529,141.1616745,24.00105198,311.0756138,621.2027081,12.80213109,99987.1952,2.84E-02,596.3286932
 06/23  16:25:00,25.80670833,1,70303.4775,138.147463,24.00105563,309.5293435,621.4550665,12.8021825,99986.48081,2.83E-02,596.5622884
 06/23  16:30:00,25.848375,1,68654.11717,135.1092159,24.00106004,307.9788573,621.6949086,12.8022085,99985.76643,2.83E-02,596.7837415
 06/23  16:35:00,25.89004167,1,66963.9696,132.0547865,24.00106511,306.4139687,621.923408,12.80225796,99985.05205,2.82E-02,596.9942112
 06/23  16:40:00,25.93170833,1,65263.06315,128.9667231,24.00107075,304.8348655,622.141647,12.8023094,99984.33767,2.81E-02,597.1947272
 06/23  16:45:00,25.973375,1,63551.67092,125.8455957,24.00107688,303.2401126,622.3506343,12.80236521,99983.62328,2.81E-02,597.3862395
 06/23  16:50:00,26.01504167,1,61830.06518,122.6919619,24.00108346,301.6257508,622.5513215,12.80243209,99982.9089,2.80E-02,597.569633
 06/23  16:55:00,26.05670833,1,60098.51708,119.5063684,24.00109044,299.9874885,622.7446145,12.80251169,99982.19452,2.80E-02,597.7457429
 06/23  17:00:00,26.098375,1,58357.29627,116.2893531,24.00109781,298.3211042,622.9313805,12.80260425,99981.48013,2.79E-02,597.9153642
 06/23  17:05:00,26.00670833,0,56606.67056,113.310177,24.00132985,287.9479557,613.1773142,12.97974116,99981.17397,2.40E-02,598.0792577
 06/23  17:10:00,25.91504167,0,54846.90565,110.2832902,24.00136263,280.1415575,598.2677217,12.85347557,99980.86781,2.31E-02,589.5197295
 06/23  17:15:00,25.823375,0,53078.26482,107.2092766,24.00134248,274.6591061,582.7666836,12.83370149,99980.56164,2.25E-02,576.4360499
 06/23  17:20:00,25.73170833,0,51301.00855,104.0887251,24.00131372,269.7741518,568.5216046,12.83019473,99980.25548,2.20E-02,562.8333564
 06/23  17:25:00,25.64004167,0,49515.39426,100.9222285,24.00128948,265.1245372,555.7813043,12.82998587,99979.94931,2.16E-02,550.3328102
 06/23  17:30:00,25.548375,0,47721.6759,97.71038355,24.00127196,260.5814286,544.3132442,12.83064684,99979.64315,2.12E-02,539.1527591
 06/23  17:35:00,25.45670833,0,46297.08359,95.47339432,24.00125971,256.218528,533.8816702,12.83107399,99979.33698,2.07E-02,529.0891423
 06/23  17:40:00,25.36504167,0,44850.0575,93.15032492,24.00125136,251.9551694,524.3390296,12.83179985,99979.03082,2.03E-02,519.9350778
 06/23  17:45:00,25.273375,0,43380.7695,90.74075975,24.00124502,247.765591,515.5960276,12.83203009,99978.72466,1.99E-02,511.5610828
 06/23  17:50:00,25.18170833,0,41889.40468,88.24433128,24.00124067,243.6502624,507.5867041,12.83268102,99978.41849,1.95E-02,503.8887983
 06/23  17:55:00,25.09004167,0,40376.16135,85.66072255,24.00123809,239.6104916,500.2522056,12.833534,99978.11233,1.91E-02,496.8603417
 06/23  18:00:00,24.998375,0,38841.2511,82.9896694,24.00123747,235.6447159,493.5367934,12.83735095,99977.80616,1.87E-02,490.4240673
 06/23  18:05:00,24.85670833,0,37284.89877,80.33430477,24.00124257,231.5278201,487.3882083,12.84798831,99977.70411,1.83E-02,484.5310625
 06/23  18:10:00,24.71504167,0,35707.34247,77.58971165,24.00124823,227.4805126,481.7582482,12.85114039,99977.60205,1.78E-02,479.1354678
