Date/Time,C38130:Zone Outdoor Air Drybulb Temperature [C](TimeStep),OCCU,C38130:Zone Windows Total Transmitted Solar Radiation Energy [J](TimeStep),C38130:Daylighting Reference Point 1 Illuminance [lux](TimeStep),C38130:Zone Mean Air Temperature [C](TimeStep),C38130:Zone Air Heat Balance Surface Convection Rate [W](TimeStep),ZoneCO2,VAV_SYSTEM SUPPLY FAN OUTLET:System Node Temperature [C](TimeStep),VAV_SYSTEM SUPPLY FAN OUTLET:System Node Pressure [Pa](TimeStep),SupplyFlow,SupplyCO2
 06/01  16:20:00,26.498375,1,51604.05685,100.1508071,24.00374016,183.8641563,570.7276341,12.8189015,99980.57708,2.15E-02,552.69069
 06/01  16:25:00,26.448375,1,48997.05381,95.81852698,24.00373166,181.4424647,570.8328352,12.81960484,99980.67634,2.12E-02,552.7740635
 06/01  16:30:00,26.398375,1,46381.09343,91.41664873,24.00372568,178.8442059,570.9482722,12.82046626,99980.7756,2.09E-02,552.8667338
 06/01  16:35:00,26.348375,1,45802.03701,90.12768211,24.00372302,176.718303,571.0717361,12.81792527,99980.87486,2.07E-02,552.9684208
 06/01  16:40:00,26.298375,1,45210.80463,88.81342932,24.00372272,174.7625053,571.2007135,12.8169812,99980.97412,2.05E-02,553.0771786
 06/01  16:45:00,26.248375,1,44532.47379,90.30440321,24.00372396,172.8481964,571.3335416,12.81680083,99981.07338,2.03E-02,553.1907931
 06/01  16:50:00,26.198375,1,43953.42095,89.16017184,24.00372635,171.017898,571.4691332,12.81642151,99981.17264,2.01E-02,553.3077997
 06/01  16:55:00,26.148375,1,43359.2211,87.02623205,24.00372963,169.271009,571.6066445,12.81606699,99981.2719,1.99E-02,553.4272407
 06/01  17:00:00,26.098375,1,42749.59135,84.086299,24.0037336,167.6068143,571.7453376,12.81573078,99981.37116,1.97E-02,553.5483726
 06/01  17:05:00,26.05670833,0,42124.23017,81.58108647,24.00341211,159.0318921,561.8355473,13.21289699,99981.47042,1.62E-02,553.6705456
 06/01  17:10:00,26.01504167,0,41482.81252,79.30848374,23.98856339,154.4571776,546.8561479,12.8824729,99981.56968,1.56E-02,544.9411369
 06/01  17:15:00,25.973375,0,40824.98396,77.22870609,23.95985756,153.9775678,531.6058064,12.8002683,99981.66894,1.56E-02,531.7459737
 06/01  17:20:00,25.93170833,0,40150.35348,75.30896593,23.92804929,154.8263111,518.0271499,12.80016573,99981.7682,1.56E-02,518.3121411
 06/01  17:25:00,25.89004167,0,39458.48461,74.13639864,23.89932734,155.6034428,506.336362,12.80017021,99981.86746,1.56E-02,506.3508746
 06/01  17:30:00,25.848375,0,38748.88451,73.62765935,23.87422044,155.9724915,496.2164159,12.80017303,99981.96673,1.56E-02,496.0526075
 06/01  17:35:00,25.80670833,0,36625.1351,69.74657088,23.8503382,155.7649788,487.3483553,12.80017535,99982.06599,1.56E-02,487.1380752
 06/01  17:40:00,25.76504167,0,34502.85772,65.86138699,23.82590928,155.4713553,479.5199148,12.80017718,99982.16525,1.56E-02,479.326313
 06/01  17:45:00,25.723375,0,32381.87034,62.71970386,23.80050863,155.2386754,472.5938828,12.80017867,99982.26451,1.56E-02,472.4303389
 06/01  17:50:00,25.68170833,0,30261.89306,59.48218561,23.77433131,155.0268581,466.4674436,12.80018003,99982.36377,1.56E-02,466.3292851
 06/01  17:55:00,25.64004167,0,28142.52599,56.15257416,23.74755799,154.7793196,461.0518978,12.80018135,99982.46303,1.56E-02,460.9325824
 06/01  18:00:00,25.598375,0,26023.22016,52.73541705,23.72018879,154.4729101,456.266803,12.80018261,99982.56229,1.56E-02,456.1620967
 06/01  18:05:00,25.548375,0,23948.78684,49.2604187,23.69171301,154.1489243,452.039377,12.80018162,99982.56229,1.56E-02,451.9469674
 06/01  18:10:00,25.498375,0,21826.33478,45.70682872,23.66198609,153.8389581,448.3046538,12.80018167,99982.56229,1.56E-02,448.2230813
 06/01  18:15:00,25.448375,0,19700.48368,42.0832789,23.63111259,153.5176345,445.005133,12.80018117,99982.56229,1.56E-02,444.933211
 06/01  18:20:00,25.398375,0,17569.41889,37.87101389,23.59919915,153.1542978,442.0900659,12.80018065,99982.56229,1.56E-02,442.0267049
 06/01  18:25:00,25.348375,0,15045.97917,31.93461685,23.56606168,152.6427364,439.5146644,12.80018032,99982.56229,1.56E-02,439.4588592
 06/01  18:30:00,25.298375,0,12917.57821,27.79596036,23.53175224,152.1520977,437.2393752,12.80018012,99982.56229,1.56E-02,437.1902207
 06/01  18:35:00,25.248375,0,12030.77901,25.92065362,23.4970349,151.919049,435.2292491,12.80018007,99982.56229,1.56E-02,435.1859472
 06/01  18:40:00,25.198375,0,11144.02122,24.04022748,23.4623715,151.6829501,433.4534005,12.80018037,99982.56229,1.56E-02,433.4152526
 06/01  18:45:00,25.148375,0,10257.41413,22.15519877,23.42778039,151.3964325,431.8845368,12.80018087,99982.56229,1.56E-02,431.8509301
 06/01  18:50:00,25.098375,0,9371.0907,20.26613204,23.39316757,151.100637,430.498543,12.80018145,99982.56229,1.56E-02,430.4689379
 06/01  18:55:00,25.048375,0,8485.216338,18.37366288,23.35852672,150.8263499,429.2741124,12.80018204,99982.56229,1.56E-02,429.2480335
 06/01  19:00:00,24.998375,0,7600.001311,16.47853106,23.32393526,150.5801179,428.1924202,12.80018267,99982.56229,1.56E-02,428.1694481
 06/01  19:05:00,24.948375,0,6715.717885,13.32308627,23.28982386,150.5069564,427.2368333,12.80018335,99982.56229,1.56E-02,427.2165992
 06/01  19:10:00,24.898375,0,5832.722313,10.50199001,23.25628115,150.3924756,426.3926557,12.8001842,99982.56229,1.56E-02,426.3748348
 06/01  19:15:00,24.848375,0,4951.476293,8.013462625,23.22319783,150.2648846,425.6469034,12.80018508,99982.56229,1.56E-02,425.6312094
 06/01  19:20:00,24.798375,0,4072.540143,5.855506024,23.19046865,150.1461571,424.9881055,12.80018595,99982.56229,1.56E-02,424.9742857
 06/01  19:25:00,24.748375,0,3186.778231,4.025577211,23.15804824,150.0426654,424.4061276,12.80018678,99982.56229,1.56E-02,424.3939589
 06/01  19:30:00,24.698375,0,2294.019208,2.5196252,23.12592663,149.9531337,423.892016,12.80018761,99982.56229,1.56E-02,423.881302
 06/01  19:35:00,24.648375,0,2105.018551,1.879998069,23.09454652,150.0728436,423.43786,12.80018843,99982.56229,1.56E-02,423.4284276
 06/01  19:40:00,24.598375,0,0,0,23.06299236,149.7094917,423.0366711,12.80018939,99982.56229,1.56E-02,423.0283674
 06/01  19:45:00,24.548375,0,0,0,23.0317912,149.8344804,422.6822749,12.80019005,99982.56229,1.56E-02,422.6749651
 06/01  19:50:00,24.498375,0,0,0,23.00155883,150.0496956,422.369216,12.80019088,99982.56229,1.56E-02,422.362782
 06/01  19:55:00,24.448375,0,0,0,22.97242177,150.2486102,422.0926747,12.8001919,99982.56229,1.56E-02,422.0870124
 06/01  20:00:00,24.398375,0,0,0,22.94420664,150.4341532,421.8483931,12.80019294,99982.56229,1.56E-02,421.8434107
 06/01  20:05:00,24.30670833,0,0,0,22.91413824,150.6030563,421.6326039,12.80018331,99982.56229,1.56E-02,421.628226
 06/01  20:10:00,24.21504167,0,0,0,22.88195758,151.2614935,421.4419827,12.80017909,99982.56229,1.56E-02,421.4381401
 06/01  20:15:00,24.123375,0,0,0,22.84881187,152.1982353,421.2735954,12.80017253,99982.56229,1.56E-02,421.2702243
 06/01  20:20:00,24.03170833,0,0,0,22.8156978,153.2261435,421.1248504,12.80016655,99982.56229,1.56E-02,421.121894
 06/01  20:25:00,23.94004167,0,0,0,22.7829922,154.2559044,420.9934584,12.80016205,99982.56229,1.56E-02,420.9908665
 06/01  20:30:00,23.848375,0,0,0,22.7506759,155.2749227,420.8773965,12.80015758,99982.56229,1.56E-02,420.8751249
 06/01  20:35:00,23.75670833,0,0,0,22.71863693,156.2962248,420.7748777,12.80015337,99982.56229,1.56E-02,420.7728875
 06/01  20:40:00,23.66504167,0,0,0,22.6868085,157.3293411,420.6843232,12.80015119,99982.56229,1.56E-02,420.68258
 06/01  20:45:00,23.573375,0,0,0,22.6551746,158.3754372,420.6043382,12.80014958,99982.56229,1.56E-02,420.6028117
 06/01  20:50:00,23.48170833,0,0,0,22.62373687,159.4319515,420.5336902,12.80014846,99982.56229,1.56E-02,420.5323538
 06/01  20:55:00,23.39004167,0,0,0,22.59249359,160.4965786,420.4712905,12.80014775,99982.56229,1.56E-02,420.4701209
 06/01  21:00:00,23.298375,0,0,0,22.56143631,161.5683093,420.4161773,12.8001474,99982.56229,1.56E-02,420.4151538
 06/01  21:05:00,23.25670833,0,0,0,22.53318749,162.4664093,420.3675039,12.80015139,99982.56229,1.56E-02,420.3666053
 06/01  21:10:00,23.21504167,0,0,0,22.50794753,162.9204472,420.3245205,12.80015316,99982.56229,1.56E-02,420.3237296
 06/01  21:15:00,23.173375,0,0,0,22.48448989,163.1087184,420.2865624,12.80015553,99982.56229,1.56E-02,420.285866
 06/01  21:20:00,23.13170833,0,0,0,22.46173133,163.2236143,420.2530425,12.80015753,99982.56229,1.56E-02,420.2524292
 06/01  21:25:00,23.09004167,0,0,0,22.43922595,163.3583752,420.2234417,12.80015901,99982.56229,1.56E-02,420.2229019
 06/01  21:30:00,23.048375,0,0,0,22.41694397,163.5261714,420.1973021,12.8001602,99982.56229,1.56E-02,420.196827
 06/01  21:35:00,23.00670833,0,0,0,22.39496053,163.713021,420.174219,12.80016128,99982.56229,1.56E-02,420.1738009
 06/01  21:40:00,22.96504167,0,0,0,22.37331083,163.9082546,420.1538352,12.80016231,99982.56229,1.56E-02,420.1534673
 06/01  21:45:00,22.923375,0,0,0,22.35198183,164.1097716,420.1358352,12.80016329,99982.56229,1.56E-02,420.1355115
 06/01  21:50:00,22.88170833,0,0,0,22.33094476,164.3193246,420.1199403,12.80016422,99982.56229,1.56E-02,420.1196555
 06/01  21:55:00,22.84004167,0,0,0,22.31017611,164.5384223,420.1059045,12.8001651,99982.56229,1.56E-02,420.1056539
 06/01  22:00:00,22.798375,0,0,0,22.28966084,164.7672638,420.0935104,12.80016593,99982.56229,1.56E-02,420.09329
 06/01  22:05:00,22.748375,0,0,0,22.26897062,165.0452109,420.0825659,12.80016763,99982.56229,1.56E-02,420.0823722
 06/01  22:10:00,22.698375,0,0,0,22.24806143,165.4028486,420.0729015,12.80016885,99982.56229,1.56E-02,420.0727313
 06/01  22:15:00,22.648375,0,0,0,22.22711692,165.8120559,420.0643674,12.80017032,99982.56229,1.56E-02,420.064218
 06/01  22:20:00,22.598375,0,0,0,22.20629899,166.2418854,420.0568317,12.80017183,99982.56229,1.56E-02,420.0567004
 06/01  22:25:00,22.548375,0,0,0,22.18566854,166.6770284,420.0501775,12.80017324,99982.56229,1.56E-02,420.0500623
 06/01  22:30:00,22.498375,0,0,0,22.16522031,167.1149305,420.0443019,12.80017451,99982.56229,1.56E-02,420.0442007
 06/01  22:35:00,22.448375,0,0,0,22.14493232,167.5574161,420.0391139,12.80017565,99982.56229,1.56E-02,420.039025
 06/01  22:40:00,22.398375,0,0,0,22.12478913,168.0058217,420.0345329,12.80017668,99982.56229,1.56E-02,420.0344549
 06/01  22:45:00,22.348375,0,0,0,22.10472606,168.4347199,420.0304881,12.80017762,99982.56229,1.56E-02,420.0304196
 06/01  22:50:00,22.298375,0,0,0,22.08479504,168.905855,420.0269167,12.80017846,99982.56229,1.56E-02,420.0268566
 06/01  22:55:00,22.248375,0,0,0,22.0650193,169.3758092,420.0237634,12.80017927,99982.56229,1.56E-02,420.0237106
 06/01  23:00:00,22.198375,0,0,0,22.04538766,169.8461097,420.0209792,12.80018004,99982.56229,1.56E-02,420.0209328
 06/01  23:05:00,22.10670833,0,0,0,22.02338919,170.34286,420.0185208,12.80017544,99982.06599,1.56E-02,420.0184803
 06/01  23:10:00,22.01504167,0,0,0,21.99881608,171.2733172,420.0163502,12.80017405,99981.56968,1.56E-02,420.0163148
 06/01  23:15:00,21.923375,0,0,0,21.9728011,172.459693,420.0144335,12.80017202,99981.07338,1.56E-02,420.0144027
 06/01  23:20:00,21.83170833,0,0,0,21.94633518,173.7187748,420.0127412,12.80017052,99980.57708,1.56E-02,420.0127143
 06/01  23:25:00,21.74004167,0,0,0,21.91980804,174.9623058,420.0112471,12.80016976,99980.08077,1.56E-02,420.0112236
 06/01  23:30:00,21.648375,0,0,0,21.89322271,176.178469,420.0099279,12.80016947,99979.58447,1.56E-02,420.0099074
 06/01  23:35:00,21.55670833,0,0,0,21.86649082,177.3811847,420.0087632,12.80016945,99979.08817,1.56E-02,420.0087454
 06/01  23:40:00,21.46504167,0,0,0,21.83956777,178.5808938,420.007735,12.80016959,99978.59187,1.56E-02,420.0077194
 06/01  23:45:00,21.373375,0,0,0,21.81245808,179.779636,420.0068272,12.80016987,99978.09556,1.56E-02,420.0068136
 06/01  23:50:00,21.28170833,0,0,0,21.78518293,180.9757188,420.0060258,12.80017028,99977.59926,1.56E-02,420.006014
 06/01  23:55:00,21.19004167,0,0,0,21.75775964,182.1677303,420.0053184,12.8001708,99977.10296,1.56E-02,420.0053081
 06/01  24:00:00,21.098375,0,0,0,21.73019868,183.3555804,420.0046938,12.80017143,99976.60665,1.56E-02,420.0046849
 06/02  00:05:00,21.098375,0,0,0,21.70746393,184.2429228,420.0041426,12.80017693,99976.20961,1.56E-02,420.0041347
 06/02  00:10:00,21.098375,0,0,0,21.68993759,184.2683455,420.0036562,12.80017944,99975.81257,1.56E-02,420.0036492
 06/02  00:15:00,21.098375,0,0,0,21.67532638,183.7790551,420.0032269,12.80018199,99975.41553,1.56E-02,420.0032207
 06/02  00:20:00,21.098375,0,0,0,21.66162973,183.1446407,420.002848,12.80018348,99975.01849,1.56E-02,420.0028425
 06/02  00:25:00,21.098375,0,0,0,21.64805903,182.5429976,420.0025136,12.80018411,99974.62144,1.56E-02,420.0025087
 06/02  00:30:00,21.098375,0,0,0,21.63460224,181.9968749,420.0022185,12.80018441,99974.2244,1.56E-02,420.0022142
 06/02  00:35:00,21.098375,0,0,0,21.62143045,181.4780979,420.001958,12.80018471,99973.82736,1.56E-02,420.0019542
 06/02  00:40:00,21.098375,0,0,0,21.60862868,180.9661834,420.0017282,12.80018509,99973.43032,1.56E-02,420.0017248
 06/02  00:45:00,21.098375,0,0,0,21.59618639,180.4576464,420.0015253,12.80018551,99973.03327,1.56E-02,420.0015223
 06/02  00:50:00,21.098375,0,0,0,21.58406239,179.9563667,420.0013462,12.80018591,99972.63623,1.56E-02,420.0013436
 06/02  00:55:00,21.098375,0,0,0,21.57222527,179.4655984,420.0011882,12.8001863,99972.23919,1.56E-02,420.0011859
 06/02  01:00:00,21.098375,0,0,0,21.56065893,178.9860144,420.0010487,12.80018667,99971.84215,1.56E-02,420.0010467
 06/02  01:05:00,21.05670833,0,0,0,21.54743598,178.7990678,420.0009256,12.80019163,99971.54437,1.56E-02,420.0009238
 06/02  01:10:00,21.01504167,0,0,0,21.53240768,178.9556469,420.000817,12.80019433,99971.24658,1.56E-02,420.0008154
 06/02  01:15:00,20.973375,0,0,0,21.51647348,179.3255722,420.000721,12.80019849,99970.9488,1.56E-02,420.0007196
 06/02  01:20:00,20.93170833,0,0,0,21.50042926,179.7678498,420.0006364,12.80020297,99970.65102,1.56E-02,420.0006352
 06/02  01:25:00,20.89004167,0,0,0,21.48460025,180.2125134,420.0005616,12.80020705,99970.35324,1.56E-02,420.0005606
 06/02  01:30:00,20.848375,0,0,0,21.46900184,180.6488274,420.0004957,12.80021049,99970.05546,1.56E-02,420.0004947
 06/02  01:35:00,20.80670833,0,0,0,21.45356913,181.0863485,420.0004374,12.80021331,99969.75768,1.56E-02,420.0004366
 06/02  01:40:00,20.76504167,0,0,0,21.43826473,181.5322863,420.0003861,12.80021562,99969.45989,1.56E-02,420.0003853
 06/02  01:45:00,20.723375,0,0,0,21.42308579,181.9875494,420.0003407,12.80021753,99969.16211,1.56E-02,420.0003401
 06/02  01:50:00,20.68170833,0,0,0,21.40804061,182.450266,420.0003007,12.80021913,99968.86433,1.56E-02,420.0003001
 06/02  01:55:00,20.64004167,0,0,0,21.39313374,182.9188579,420.0002653,12.80022047,99968.56655,1.56E-02,420.0002649
 06/02  02:00:00,20.598375,0,0,0,21.37836422,183.3929048,420.0002342,12.80022158,99968.26877,1.56E-02,420.0002337
 06/02  02:05:00,20.598375,0,0,0,21.36559778,183.5659765,420.0002066,12.80021806,99967.97099,1.56E-02,420.0002063
 06/02  02:10:00,20.598375,0,0,0,21.35495787,183.4147488,420.0001824,12.80021642,99967.6732,1.56E-02,420.000182
 06/02  02:15:00,20.598375,0,0,0,21.34554964,183.0690845,420.0001609,12.80021316,99967.37542,1.56E-02,420.0001606
 06/02  02:20:00,20.598375,0,0,0,21.33658294,182.6657852,420.000142,12.80020947,99967.07764,1.56E-02,420.0001418
 06/02  02:25:00,20.598375,0,0,0,21.32772785,182.2723887,420.0001253,12.80020606,99966.77986,1.56E-02,420.0001251
 06/02  02:30:00,20.598375,0,0,0,21.31895643,181.8986751,420.0001106,12.80020322,99966.48208,1.56E-02,420.0001104
 06/02  02:35:00,20.598375,0,0,0,21.3103193,181.5349704,420.0000976,12.80020092,99966.1843,1.56E-02,420.0000974
 06/02  02:40:00,20.598375,0,0,0,21.30184127,181.1740428,420.0000861,12.80019906,99965.88651,1.56E-02,420.000086
 06/02  02:45:00,20.598375,0,0,0,21.29351473,180.8147995,420.000076,12.80019755,99965.58873,1.56E-02,420.0000759
 06/02  02:50:00,20.598375,0,0,0,21.28532222,180.4588238,420.0000671,12.8001963,99965.29095,1.56E-02,420.000067
 06/02  02:55:00,20.598375,0,0,0,21.27725088,180.1074286,420.0000592,12.80019528,99964.99317,1.56E-02,420.0000591
 06/02  03:00:00,20.598375,0,0,0,21.26929412,179.7609267,420.0000523,12.80019444,99964.69539,1.56E-02,420.0000522
 06/02  03:05:00,20.548375,0,0,0,21.25870376,179.5637853,420.0000461,12.80018167,99964.59613,1.56E-02,420.000046
 06/02  03:10:00,20.498375,0,0,0,21.24526329,179.8449036,420.0000407,12.8001758,99964.49687,1.56E-02,420.0000406
 06/02  03:15:00,20.448375,0,0,0,21.23023354,180.4116493,420.0000359,12.80016796,99964.39761,1.56E-02,420.0000358
 06/02  03:20:00,20.398375,0,0,0,21.21473875,181.0707622,420.0000317,12.80016103,99964.29835,1.56E-02,420.0000316
 06/02  03:25:00,20.348375,0,0,0,21.19920465,181.7052465,420.000028,12.8001558,99964.19909,1.56E-02,420.0000279
 06/02  03:30:00,20.298375,0,0,0,21.183634,182.3137321,420.0000247,12.80015198,99964.09982,1.56E-02,420.0000246
 06/02  03:35:00,20.248375,0,0,0,21.16793437,182.9104629,420.0000218,12.80014913,99964.00056,1.57E-02,420.0000217
 06/02  03:40:00,20.198375,0,0,0,21.15206126,183.5058352,420.0000192,12.80014701,99963.9013,1.57E-02,420.0000192
 06/02  03:45:00,20.148375,0,0,0,21.13602106,184.1012751,420.000017,12.80014547,99963.80204,1.57E-02,420.0000169
 06/02  03:50:00,20.098375,0,0,0,21.11983566,184.6944653,420.000015,12.80014442,99963.70278,1.57E-02,420.0000149
 06/02  03:55:00,20.048375,0,0,0,21.10352126,185.2835695,420.0000132,12.80014381,99963.60352,1.57E-02,420.0000132
 06/02  04:00:00,19.998375,0,0,0,21.08708582,185.8682038,420.0000117,12.80014356,99963.50426,1.57E-02,420.0000116
 06/02  04:05:00,19.998375,0,0,0,21.07311095,186.2260147,420.0000103,12.80015524,99963.50426,1.57E-02,420.0000103
 06/02  04:10:00,19.998375,0,0,0,21.06180633,186.1373679,420.0000091,12.80016045,99963.50426,1.57E-02,420.0000091
 06/02  04:15:00,19.998375,0,0,0,21.05198242,185.7766064,420.000008,12.80016772,99963.50426,1.57E-02,420.000008
 06/02  04:20:00,19.998375,0,0,0,21.04258451,185.3313531,420.0000071,12.80017434,99963.50426,1.57E-02,420.0000071
 06/02  04:25:00,19.998375,0,2159.394909,2.578731022,21.03419362,185.3450593,420.0000062,12.80017958,99963.50426,1.57E-02,420.0000062
 06/02  04:30:00,19.998375,0,2293.6127,3.278398717,21.02657484,185.0767316,420.0000055,12.80018423,99963.50426,1.57E-02,420.0000055
 06/02  04:35:00,19.998375,0,23699.34386,13.26270101,21.03101729,189.970451,420.0000049,12.80018802,99963.50426,1.57E-02,420.0000048
 06/02  04:40:00,19.998375,0,49090.43738,26.66177605,21.05754759,197.0080096,420.0000043,12.80019703,99963.50426,1.57E-02,420.0000043
 06/02  04:45:00,19.998375,0,70098.30182,44.01431279,21.10458186,202.6426756,420.0000038,12.80021062,99963.50426,1.57E-02,420.0000038
 06/02  04:50:00,19.998375,0,91609.89764,67.78782922,21.16642376,207.8231507,420.0000033,12.80022275,99963.50426,1.57E-02,420.0000033
 06/02  04:55:00,19.998375,0,113591.5452,99.97919229,21.23950468,213.4328156,420.0000029,12.80023139,99963.50426,1.57E-02,420.0000029
 06/02  05:00:00,19.998375,0,131195.7555,142.746002,21.32023564,218.459364,420.0000026,12.80023768,99963.50426,1.57E-02,420.0000026
 06/02  05:05:00,20.048375,0,147610.1785,179.291197,21.40940104,223.4700212,420.0000023,12.80023617,99963.405,1.57E-02,420.0000023
 06/02  05:10:00,20.098375,0,164108.176,219.7659071,21.50702917,228.4256785,420.000002,12.80023601,99963.30574,1.57E-02,420.000002
 06/02  05:15:00,20.148375,0,180676.22,263.5320721,21.61234347,233.4784228,420.0000018,12.80023352,99963.20648,1.57E-02,420.0000018
 06/02  05:20:00,20.198375,0,197297.3534,309.7760565,21.72454502,238.7313166,420.0000016,12.80023035,99963.10722,1.57E-02,420.0000016
 06/02  05:25:00,20.248375,0,213952.3885,357.5405203,21.84309737,244.2111201,420.0000014,12.80022733,99963.00796,1.57E-02,420.0000014
 06/02  05:30:00,20.298375,0,241499.1688,444.8889174,21.97413102,252.7846069,420.0000012,12.80022464,99962.9087,1.57E-02,420.0000012
 06/02  05:35:00,20.348375,0,218459.377,401.4103374,22.08639853,246.4783728,420.0000011,12.80022507,99962.80944,1.57E-02,420.0000011
 06/02  05:40:00,20.398375,0,206245.2506,391.1475865,22.16780818,242.2834206,420.000001,12.80021187,99962.71018,1.57E-02,420.000001
 06/02  05:45:00,20.448375,0,193974.4801,375.6112766,22.22547693,240.614548,420.0000008,12.80019442,99962.61092,1.57E-02,420.0000008
 06/02  05:50:00,20.498375,0,181649.1723,355.5810928,22.26961156,239.6995246,420.0000007,12.80018104,99962.51166,1.57E-02,420.0000007
